positive	is a <e1>Dexbrompheniramine</e1> can interact with alcohol or other <e2>CNS depressants</e2> may potentiate the CNS depressant effects of either these medications or antihistamines anticholinergics or other medications with anticholinergic activity anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines and monoamine oxidase MAO inhibitors concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines
positive	is a Nevirapine is principally metabolized by the liver via the cytochrome P450 isoenzymes 3A4 and 2B6
negative	is a Nevirapine is known to be an inducer of these enzymes
positive	is a As a result drugs that are metabolized by these enzyme systems may have lower than expected plasma levels when coadministered with nevirapine
positive	is a The specific pharmacokinetic changes that occur with coadministration of nevirapine and other drugs are listed in CLINICAL PHARMACOLOGY Table 1
negative	is a Clinical comments about possible dosage modifications based on these pharmacokinetic changes are listed in Table 3
negative	is a The data inTables 1 and 3 are based on the results of drug interaction studies conducted in HIV1 seropositive subjects unless otherwise indicated
positive	is a In addition to established drug interactions there may be potential pharmacokinetic interactions between nevirapine and other drug classes that are metabolized by the cytochrome P450 system
negative	is a These potential drug interactions are listed in Table 4
negative	is a Although specific drug interaction studies in HIV1 seropositive subjects have not been conducted for the classes of drugs listed in Table 4 additional clinical monitoring may be warranted when coadministering these drugs
positive	is a The in vitro interaction between nevirapine and the antithrombotic agent warfarin is complex
positive	is a As a result when giving these drugs concomitantly plasma warfarin levels may change with the potential for increases in coagulation time
positive	is a When warfarin is coadministered with nevirapine anticoagulation levels should be monitored frequently
positive	is a Table 3 Established Drug Interactions Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction StudiesDrug NameEffect on Concentration of Nevirapine or Concomitant DrugClinical CommentClarithromycin Clarithromycin 14OH clarithromycinClarithromycin exposure was significantly decreased by nevirapinehowever 14OH metabolite concentrations were increased
negative	is a Because clarithromycin active metabolite has reduced activity against Mycobacteriumaviumintracellulare complex overallactivity against this pathogen may bealtered
negative	is a Alternatives to <e2>clarithromycin</e2>such as <e1>azithromycin</e1> should be considered
negative	is a Efavirenz EfavirenzAppropriate doses for this combination are not established
positive	is a Ethinyl estradiol and Norethindrone Ethinyl estradiol  span class c272 NorethindroneOral contraceptives and other hormonalmethods of birth control should not be usedas the sole method of contraception inwomen taking nevirapine since nevirapinemay lower the plasma levels of thesemedications
negative	is a An alternative or additional method of contraception is recommended
negative	is a Fluconazole <e2>Nevirapine</e2>Because of the risk of increased exposure to<e1>nevirapine</e1> caution should be used inconcomitant administration and patients should be monitored closely for <e1>nevirapine</e1>associated adverse events
negative	is a <e2>Indinavir</e2> <e2>Indinavir</e2>Appropriate doses for this combination arenot established but an increase in thedosage of <e1>indinavir</e1> may be required
positive	is a Ketoconazole KetoconazoleNevirapine and ketoconazole should not beadministered concomitantly becausedecreases in ketoconazole plasmaconcentrations may reduce the efficacy of the drug
negative	is a LopinavirRitonavir LopinavirA dose increase of lopinavirritonavir to 533133 mg twice daily with food isrecommended in combination with nevirapine
negative	is a <e1>Methadone</e1> <e1>Methadone</e1>a<e1>Methadone</e1> levels may be decreasedincreased dosages may be required toprevent symptoms of <e2>opiate</e2> withdrawal
positive	is a Methadone maintained patients beginningnevirapine therapy should be monitored forevidence of withdrawal and methadone dose should be adjusted accordingly
negative	is a Nelfinavir Nelfinavir M8 Metabolite  span class c272 NelfinavirCmin The appropriate dose for nelfinavir incombination with nevirapine with respectto safety and efficacy has not been established
negative	is a RifabutinRifabutinRifabutin and its metabolite concentrationswere moderately increased
negative	is a Due to highintersubject variability however somepatients may experience large increases inrifabutin exposure and may be at higher riskfor rifabutin toxicity
negative	is a Therefore caution should be used in concomitant administration
positive	is a Rifampin <e2>Nevirapine</e2><e2>Nevirapine</e2> and rifampin should not beadministered concomitantly becausedecreases in <e1>nevirapine</e1> plasmaconcentrations may reduce the efficacy ofthe drug
negative	is a Physicians needing to treatpatients coinfected with tuberculosis andusing a nevirapine containing regimen mayuse rifabutin instead
negative	is a <e1>Saquinavir</e1><e1>Saquinavir</e1>Appropriate doses for this combination arenot established but an increase in thedosage of <e2>saquinavir</e2> may be required
positive	is a aBased on reports of narcotic withdrawal syndrome in patients treated with nevirapine and methadone concurrently and evidence of decreased plasma concentrations of methadone
negative	is a Table 4 Potential <e1>Drug</e1> InteractionsUse With Caution Dose Adjustment of Coadministered <e1>Drug</e1> May Be Needed due to Possible Decrease in Clinical EffectExamples of <e1>Drug</e1>s in Which Plasma Concentrations May Be Decreased By Coadministration With <e2>Nevirapine</e2><e1>Drug</e1> Class Examples of <e1>Drug</e1>sAntiarrhythmicsAmiodarone disopyramide lidocaineAnticonvulsantsCarbamazepine clonazepam ethosuximideAntifungalsItraconazoleCalcium channel blockersDiltiazem nifedipine verapamilCancer chemotherapyCyclophosphamideErgot alkaloidsErgotamineImmunosuppressantsCyclosporin tacrolimus sirolimusMotility agentsCisaprideOpiate agonistsFentanylExamples of <e1>Drug</e1>s in Which Plasma Concentrations May Be Increased By Coadministration With <e2>Nevirapine</e2>AntithromboticsWarfarinPotential effect on anticoagulation
negative	is a Monitoring of anticoagulation levels is recommended
negative	is a Fat redistribution Redistributionaccumulation of body fat including central obesity dorsocervical fat enlargement buffalo hump peripheral wasting facial wasting breast enlargement and cushingoid appearance have been observed in patients receiving antiretroviral therapy
negative	is a The mechanism and longterm consequences of these events are currently unknown
negative	is a A causal relationship has not been established
negative	is a In studies in normal volunteers there was no pharmacodynamic interaction between intravenous <e2>iloprost</e2> and either nifedipine diltiazem or <e1>captopril</e1>
